species,file,row_index,common_name,collection,author,duration_s,n_clips,fold
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0905.wav,905,Yellow-breasted Flycatcher,XC,Jacob Wijpkema,5.618,1,0
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0906.wav,906,Yellow-breasted Flycatcher,XC,JAYRSON ARAUJO DE OLIVEIRA,8.464,1,1
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0907.wav,907,Yellow-breasted Flycatcher,XC,Roney Souza,17.298,3,2
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0908.wav,908,Yellow-breasted Flycatcher,XC,Manuel Sanchez,130.722,26,3
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0909.wav,909,Yellow-breasted Flycatcher,XC,Fernando Igor de Godoy,12.542,2,4
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0910.wav,910,Yellow-breasted Flycatcher,XC,Jeremy Minns,76.694,15,0
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0911.wav,911,Yellow-breasted Flycatcher,XC,Andrew Spencer,61.446,12,1
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0912.wav,912,Yellow-breasted Flycatcher,XC,Ricardo Gagliardi,25.864,5,2
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0913.wav,913,Yellow-breasted Flycatcher,XC,Daniel Lane,45.834,9,3
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0914.wav,914,Yellow-breasted Flycatcher,XC,Oswaldo Cortes,23.094,4,4
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0915.wav,915,Yellow-breasted Flycatcher,XC,Todd Mark,19.706,3,0
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0916.wav,916,Yellow-breasted Flycatcher,XC,JAYRSON ARAUJO DE OLIVEIRA,15.102,3,1
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0917.wav,917,Yellow-breasted Flycatcher,iNat,Yby Naturalista,2.732,1,2
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0918.wav,918,Yellow-breasted Flycatcher,XC,Oscar Humberto Marín Gómez &amp; Luis Hernán Carrasco Guanay,106.518,21,3
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0919.wav,919,Yellow-breasted Flycatcher,XC,JAYRSON ARAUJO DE OLIVEIRA,11.286,2,4
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0920.wav,920,Yellow-chinned Spinetail,XC,JAYRSON ARAUJO DE OLIVEIRA,87.122,17,0
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0921.wav,921,Yellow-chinned Spinetail,XC,João Antônio de B. Vitto,26.874,5,1
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0922.wav,922,Yellow-chinned Spinetail,XC,Caio Brito,7.466,1,2
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0923.wav,923,Yellow-chinned Spinetail,XC,Pedro Rinaldi,9.198,1,3
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0924.wav,924,Yellow-chinned Spinetail,XC,Daniel Lane,13.742,2,4
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0925.wav,925,Yellow-chinned Spinetail,XC,JAYRSON ARAUJO DE OLIVEIRA,26.15,5,0
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0926.wav,926,Yellow-chinned Spinetail,XC,Ricardo Gagliardi,72.174,14,1
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0927.wav,927,Yellow-chinned Spinetail,XC,Dante Buzzetti,62.468,12,2
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0928.wav,928,Yellow-chinned Spinetail,XC,Dante Buzzetti,34.076,6,3
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0929.wav,929,Yellow-chinned Spinetail,iNat,Pablo H Capovilla,26.076,5,4
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0930.wav,930,Yellow-chinned Spinetail,XC,Dante Buzzetti,7.108,1,0
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0931.wav,931,Yellow-chinned Spinetail,XC,Tulio Dornas,4.278,1,1
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0932.wav,932,Yellow-chinned Spinetail,iNat,Eduardo Luis Beltrocco,35.63,7,2
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0933.wav,933,Yellow-chinned Spinetail,XC,Dante Buzzetti,23.19,4,3
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0934.wav,934,Yellow-chinned Spinetail,XC,Barry Edmonston,50.548,10,4
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0935.wav,935,Yellow-chinned Spinetail,XC,Dante Buzzetti,36.678,7,0
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0936.wav,936,Yellow-chinned Spinetail,iNat,Sebastián,21.9,4,1
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0937.wav,937,Yellow-chinned Spinetail,XC,Robson Silva e Silva,12.126,2,2
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0938.wav,938,Yellow-chinned Spinetail,XC,JAYRSON ARAUJO DE OLIVEIRA,30.826,6,3
yecspi2,/scratch/pdoshi/audio_comp/birdclef_audio/yecspi2_0939.wav,939,Yellow-chinned Spinetail,iNat,Gonzalo Diaz,39.102,7,4
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0940.wav,940,Yellow-headed Caracara,XC,Bernabe Lopez-Lanus,3.102,1,0
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0941.wav,941,Yellow-headed Caracara,XC,Andres Angulo ,48.098,9,1
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0942.wav,942,Yellow-headed Caracara,XC,Sebastián González,9.026,1,2
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0943.wav,943,Yellow-headed Caracara,XC,Bernabe Lopez-Lanus,15.054,3,3
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0944.wav,944,Yellow-headed Caracara,XC,Tulio Dornas,4.734,1,4
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0945.wav,945,Yellow-headed Caracara,XC,Odirlei Vieira da Fonseca,28.534,5,0
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0946.wav,946,Yellow-headed Caracara,XC,Marco Manhães,65.938,13,1
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0947.wav,947,Yellow-headed Caracara,XC,Cristian Rodas,7.058,1,2
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0948.wav,948,Yellow-headed Caracara,XC,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),12.096,2,3
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0949.wav,949,Yellow-headed Caracara,iNat,Angela,33.886,6,4
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0950.wav,950,Yellow-headed Caracara,XC,Fabricio Gorleri,41.086,8,0
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0951.wav,951,Yellow-headed Caracara,XC,Richard E. Webster,33.57,6,1
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0952.wav,952,Yellow-headed Caracara,XC,Keith Blomerley,24.088,4,2
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0953.wav,953,Yellow-headed Caracara,XC,Nick Komar,3.402,1,3
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0954.wav,954,Yellow-headed Caracara,XC,Urias Edgardo Gonzalez Carreño,40.042,8,4
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0955.wav,955,Yellow-headed Caracara,XC,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),118.338,23,0
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0956.wav,956,Yellow-headed Caracara,XC,Oswaldo Cortes,26.83,5,1
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0957.wav,957,Yellow-headed Caracara,XC,Jerome Fischer,5.002,1,2
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0958.wav,958,Yellow-headed Caracara,XC,Joe Klaiber,25.302,5,3
yehcar1,/scratch/pdoshi/audio_comp/birdclef_audio/yehcar1_0959.wav,959,Yellow-headed Caracara,XC,Bernabe Lopez-Lanus,65.49,13,4
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0960.wav,960,Yellow-olive Flycatcher,XC,Dan Lane,120.322,24,0
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0961.wav,961,Yellow-olive Flycatcher,XC,Aves del NEA,30.226,6,1
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0962.wav,962,Yellow-olive Flycatcher,XC,Oswaldo Cortes,7.694,1,2
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0963.wav,963,Yellow-olive Flycatcher,XC,Mateus Gonçalves Santos,56.47,11,3
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0964.wav,964,Yellow-olive Flycatcher,XC,Paul Driver,5.646,1,4
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0965.wav,965,Yellow-olive Flycatcher,iNat,Unknown,16.038,3,0
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0966.wav,966,Yellow-olive Flycatcher,XC,Caio Brito,36.294,7,1
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0967.wav,967,Yellow-olive Flycatcher,XC,Antonio de Almeida Correia Junior,5.146,1,2
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0968.wav,968,Yellow-olive Flycatcher,XC,Rosendo Manuel Fraga,78.962,15,3
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0969.wav,969,Yellow-olive Flycatcher,XC,JAYRSON ARAUJO DE OLIVEIRA,35.634,7,4
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0970.wav,970,Yellow-olive Flycatcher,XC,Dante Buzzetti,47.298,9,0
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0971.wav,971,Yellow-olive Flycatcher,XC,JAYRSON ARAUJO DE OLIVEIRA,5.25,1,1
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0972.wav,972,Yellow-olive Flycatcher,XC,Dan Lane,62.958,12,2
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0973.wav,973,Yellow-olive Flycatcher,XC,GABRIEL LEITE,40.238,8,3
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0974.wav,974,Yellow-olive Flycatcher,XC,Bernabe Lopez-Lanus,6.514,1,4
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0975.wav,975,Yellow-olive Flycatcher,XC,Caio Brito,34.042,6,0
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0976.wav,976,Yellow-olive Flycatcher,XC,JAYRSON ARAUJO DE OLIVEIRA,18.738,3,1
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0977.wav,977,Yellow-olive Flycatcher,XC,Jeremy Minns,27.17,5,2
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0978.wav,978,Yellow-olive Flycatcher,XC,Manuel Grosselet,17.566,3,3
yeofly1,/scratch/pdoshi/audio_comp/birdclef_audio/yeofly1_0979.wav,979,Yellow-olive Flycatcher,XC,Ross Gallardy,49.998,9,4
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0980.wav,980,Yellow-rumped Cacique,XC,Jeremy Minns,38.762,7,0
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0981.wav,981,Yellow-rumped Cacique,XC,Niels Krabbe,44.57,8,1
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0982.wav,982,Yellow-rumped Cacique,XC,Leonardo Ordóñez-Delgado,133.062,26,2
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0983.wav,983,Yellow-rumped Cacique,XC,Antonio Silveira,15.338,3,3
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0984.wav,984,Yellow-rumped Cacique,XC,Oscar Humberto Marín Gómez,64.61,12,4
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0985.wav,985,Yellow-rumped Cacique,XC,Caio Brito,98.078,19,0
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0986.wav,986,Yellow-rumped Cacique,iNat,Unknown,3.0,1,1
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0987.wav,987,Yellow-rumped Cacique,XC,Brice de la Croix,28.138,5,2
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0988.wav,988,Yellow-rumped Cacique,XC,Bobby Wilcox,69.96,13,3
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0989.wav,989,Yellow-rumped Cacique,XC,Danny Zapata-Henao,28.292,5,4
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0990.wav,990,Yellow-rumped Cacique,XC,Urias Edgardo Gonzalez Carreño,90.202,18,0
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0991.wav,991,Yellow-rumped Cacique,XC,JAYRSON ARAUJO DE OLIVEIRA,65.832,13,1
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0992.wav,992,Yellow-rumped Cacique,XC,Myornis,63.482,12,2
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0993.wav,993,Yellow-rumped Cacique,XC,Susan Hochgraf,22.56,4,3
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0994.wav,994,Yellow-rumped Cacique,XC,JAYRSON ARAUJO DE OLIVEIRA,9.51,1,4
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0995.wav,995,Yellow-rumped Cacique,XC,Allen T. Chartier,15.294,3,0
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0996.wav,996,Yellow-rumped Cacique,XC,Cristopher Rodriguez-Moreira,14.202,2,1
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0997.wav,997,Yellow-rumped Cacique,XC,GABRIEL LEITE,13.75,2,2
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0998.wav,998,Yellow-rumped Cacique,XC,Oswaldo Cortes,12.49,2,3
yercac1,/scratch/pdoshi/audio_comp/birdclef_audio/yercac1_0999.wav,999,Yellow-rumped Cacique,XC,JAYRSON ARAUJO DE OLIVEIRA,10.302,2,4
